delta_h_m,sensor_confidence,geometry_variance
-0.15991388237829285,0.9580554472645214,0.010296400601795014
0.003973536624762873,0.976397622544876,0.0537952613713407
0.12397806613177804,0.9129873097897552,0.05772362590048015
-11.701178988870085,0.7663049696476494,1.4405396959947716
-0.05923003548734057,0.9484482432452073,0.031513071287701144
0.09849305332350383,0.9820492998874633,0.06003646813211365
0.1387497441500784,0.938100869425247,0.03778727694973952
0.044975886991564074,0.9297396667370817,0.0628246812578037
-0.38649544463950414,1.0,0.056340475001738284
0.29814390392776263,0.9267353351816122,0.0720998688092454
-0.13106635052619137,0.956426981061871,0.08862004884763944
-0.4765175204934995,0.9656695259661926,0.0563461649009528
0.20483961768865738,0.8901736209198796,0.10521224981617522
-0.12769215145713794,0.9758673161705441,0.03563993108166567
0.08464003465162649,0.9282358736685996,-0.0009374145943902776
-0.20754596933741634,0.9339726449450713,0.058557646014822204
-0.07789910262343269,0.9195981913378448,0.05835514956368313
0.04636265744122813,0.9154380849769577,0.03722463901909906
-0.18073355094127594,0.9856707436840123,0.04055024301435249
-0.1992622586646008,0.9685935562697418,0.054166341450002736
0.1676417093045555,0.9508983525822655,0.04733621968535964
-0.10211072849505454,0.9262960683840918,0.031362606874077756
-0.012680788251314273,0.9864526671506486,0.051548000996550034
-13.746369742924653,0.4565177661697361,0.5343710786460844
-0.14988480509972552,0.959320613765254,0.0522818504547934
-0.16937804259706704,1.0,0.06786386189499581
-11.629130157103909,0.561043779386422,0.7404010129190165
0.6335221496773293,0.9200313919613311,0.05860254047887692
-0.2009832800150401,0.949138203232232,0.054348032123864104
0.062191516225808666,0.9594083378962445,0.07700117116448071
0.07923024071214074,0.9426384497931862,0.06544168996680984
0.027849067026768766,0.9758818958857528,0.06551880955344119
-0.14959024976812413,1.0,0.05449960393736068
0.008123274271711478,0.9070689953756973,0.02918963328156721
-0.20003504442429043,0.9708229947196374,0.030120104744041584
0.12894815626437534,1.0,0.03731328865193134
-0.12690783717576812,0.9530198166013022,0.06597217961149995
0.2301842920404995,0.9361848169100855,0.036764455359268734
-0.036771101711168035,0.9862232601706333,0.038178299107091654
0.05788140892499699,0.9704428034435529,0.057682112892285545
0.27277509707394837,0.9674862981785732,0.010403622290825358
0.031111442058628216,0.988309615470742,0.060090787893877125
-0.10188642790028767,0.9294042884747487,0.02832209667260584
-0.16589426398384902,0.9286039298473879,0.08488509485203735
-0.307713802252344,0.9172425159584593,0.05206434627684904
-0.19503614302515163,0.9769888871577277,0.026301129876108515
0.09453032607583187,0.9216434869512764,0.07498496358693219
0.2325975665343799,0.9402422950597763,0.023933089262006605
0.11520415615113029,0.9311580168073934,0.023421116801131226
0.27996100329991064,0.932833610890019,0.062152708155339007
0.0517329497629995,0.9178665232158766,0.08305149368102575
-0.010965947254598376,0.9671908378504347,0.027246472566208647
-0.22946018600554896,0.9532303308901396,0.05981211656137686
0.09847379380959762,0.909843948985912,0.03400631819898485
0.34527052189535623,0.9132443300973887,0.061933248750833114
0.20149294632286374,0.9731335491336354,0.05097194687689064
0.1643679970377642,0.8983679528484997,0.04410552192604424
0.23144806252228733,0.9633547729301482,0.05819097375996145
-0.015501021315433516,0.9559118722248924,0.02753602830578857
8.33097770417836,0.4145838421154187,0.7073171603581809
-7.928678815319502,0.6629664034349518,0.6294059854989497
0.19090848384078365,0.9588943218928575,0.08368877199326857
0.0734542374815516,0.9491697794363138,0.03521726491914253
-0.009813914070220205,0.9989222913663472,0.06694738323720734
-0.05714400033688183,0.9968457363792201,0.05060913166888402
0.24987153139669815,0.9690414481294141,0.03589945185802028
-0.05559607799638419,0.91416525051682,0.061580580117745476
-0.058105630681024735,0.9422041302949506,0.0413164706058714
0.2801522052526521,0.9574886880062444,0.052554424130166075
-0.0013779374658630787,0.9468947778330851,0.0832378513097506
0.14963632346260344,1.0,-0.006862232463377041
0.05450542396815618,0.9578843447877644,0.03996077471761368
-0.3684297819211362,0.8985486186069687,0.05223811088217457
-0.004369174460180568,0.978559131308526,0.0610519856335082
0.09130913478508357,0.9132876786286895,0.048546028243396974
-0.0002784909798035635,0.9689064395407874,0.06972208320893525
0.03926312919400223,0.9753239372496387,0.044206374607172104
-0.2058649663742053,0.9479226099675366,0.03810608189498946
-0.03771666168671773,0.9458769796123442,0.10534240350533
-0.166023343535565,0.9069601152612278,0.057511110258653506
0.14219121692902653,0.9439617124365869,0.0503869145967504
-0.2863578786943574,0.9926960760420175,0.08117926869844318
0.0772020003567122,0.9517633759897592,0.0626154129237062
0.08643623844375878,0.9634955413741993,0.055633325568735695
2.291158843595123,0.5512025885065261,1.3872548470463348
0.07315102826905771,0.9401980288965208,0.04991721703092265
0.08047619603175876,0.9887457816298787,0.05773225631018589
0.26157868538195783,0.8964866678521249,0.06314387804573186
-0.049092609947550145,0.8982132553468066,0.045194253232529805
0.04775493539144911,0.9608210558447182,0.004400880649712079
-0.15499364287567635,0.972873432338895,0.0513683201116306
0.22581273569784668,0.9562956973719718,0.06585358838440503
-0.06564419885082479,0.9620663865718722,0.03630136091278212
0.33839453899578636,0.9538956889026424,0.08874074444555491
0.07266134594975708,0.9457789777572393,0.058305065436409856
-0.14731862497973833,0.9484817838683408,0.06184086869199913
-0.09791015587039416,0.8963478230618858,0.011397823146514337
-0.1596087164777046,0.8999001049059334,0.05935779576345582
4.97613399706271,0.4955677989501408,1.1277938368614366
-0.13486629594933366,0.9260360400915509,0.046789301181703304
-0.1837383219152593,0.9767468881846375,0.07857865766211575
-0.12217859570180314,0.9883648436063011,0.0473047376658534
-0.3310472944797883,0.9373677658682854,0.060441898796935185
0.21237815133459167,1.0,-0.0029018292772616597
-0.04729248560383659,0.9012985185072357,0.043153239126104165
-0.02652553371540834,0.977454441145698,0.05370663125801121
0.04512964108157144,0.9665306238231818,0.0960858747928892
0.21025896775693856,0.9742478167521988,0.041231027179117134
0.18181241698765035,0.9540803998283145,0.03738326267194465
0.11572390575855661,0.9581280875440344,0.06859328958896582
-12.176479062292255,0.7793928416284035,1.4853915821854307
0.10568791545584688,0.9005885292778998,0.08456349060879825
0.12493644157179969,0.9281101350926949,0.03108799723146904
-0.03888855731513154,0.926124152650905,-0.0070586842527758445
-0.07216811293140087,0.9789684931176086,0.04270743804702438
-11.932412792100266,0.5988449530836356,0.9361360309822011
-0.04205054568158038,0.8911027315393635,0.06391262576793699
-0.024587221260248673,0.9398788705193974,0.04794179158555947
0.057880870763298745,0.9516327451737456,0.0478074632078862
0.1967783590421257,0.9553785157395285,0.0702712024849206
0.180741645272657,0.9523782519169778,0.06843016693661824
-0.003578500790475474,0.9772432532770066,0.05480463350512981
10.21059364348055,0.6698234892184947,1.1542080861995618
-0.032399241566852637,0.9316717078637231,0.04538403607754415
-0.25448610616876505,0.934724858691819,0.07154995063584062
-0.08319313405308748,0.9923833746901638,0.06336527591198496
0.3054819542029567,0.9378349107233253,0.011638639236605575
0.1767596483771051,0.9558146351383255,0.07079230691236697
0.32329502879275435,1.0,0.060670914553482946
0.09922912167762815,0.994794284084287,0.03295233579175063
0.24789811799171943,0.8920410790844864,0.04476576970107542
3.033512422579115,0.5913421129040058,1.1751560692991359
0.20054045235240175,0.9608667965825118,0.04743772416659237
-0.2101111279738627,0.9749356916712038,0.06007387154526447
0.15627422484018536,0.9637617566126835,0.04318007687620056
0.10945172653206206,0.9639169648747137,0.07130066079680064
0.540677243256729,0.9662602380333211,0.055387668213060876
-14.513877280276068,0.6267846381219093,1.2741493982411511
-0.014820215076590194,0.9715093164230423,0.0750032770430807
-0.2524530572128378,0.9902442081468918,0.032758746162409265
0.17668421566723647,0.953412329897503,0.03847307261261261
-0.12152661038431044,0.945750467719844,0.03784362282260397
-0.10241754160277904,0.8791269764862627,0.06912831964176192
0.14097939838682036,1.0,0.07517057082610282
-0.26346308492059534,0.9179267179923841,0.08592844579776746
0.19687305627293272,0.9741073115052816,0.031122622277937825
-0.06734201005028888,0.9369998791755325,0.04263193361744607
0.13055139227985196,0.9512497637769314,0.03304752086900238
0.19806457055983395,0.9821879884078503,0.0658376816847256
0.32558146618912925,0.9522196995860459,0.030225688699845824
0.18239975630940064,0.968946247838365,0.049578244783913226
0.22380633140003808,0.8996330514897487,0.06653523477412175
-0.24988335932973038,0.9974089017650659,0.025457910594941652
-0.10836165788244481,0.9647577144607603,0.07509817448812603
0.003411557783280099,0.9234317942656891,0.07179663178268164
-0.371891894618314,0.9588567624605847,0.03352162281148885
-0.06617095829311063,0.9497350045162257,0.017283184921098843
-0.18930428539733934,0.9650200677057849,0.04362940435000836
-0.12625898520239773,1.0,0.07730836570072556
-0.2151930874156055,1.0,0.07822364500575224
-0.11723262936415008,0.9152429173594202,0.07010918517426354
-0.034149067294781815,0.958307135231175,0.028149612712468675
0.10267321539597757,0.9537802261866218,0.0922793486631818
0.03259210220958941,0.907046812260967,0.049030765332487986
0.06038129705675971,0.9415169917723993,0.04932639620817069
-0.09298881387085844,0.9274030547359794,0.028793112669880452
0.1884903744047838,0.9157063264936844,0.022195470502177066
-0.15873859405876387,0.9885567823299727,0.059799840646859434
-0.05687894419856513,0.9753601973812012,0.09410010742598449
-0.272132240461789,0.9525012626282319,0.04784826685051357
-0.26401795945658696,0.9972147260496302,0.019002114493742884
0.2475664126104892,0.93040051587003,0.051500210357316036
0.2360687942253461,0.8982608384322058,0.04815903163327486
-0.059246881699084986,0.9619320454310228,0.053658489035388404
-0.004275935023694485,0.9346214603335432,0.06523222963507898
-0.3709797198620822,0.9957885156429378,0.08230861100748516
-0.12975767564847882,0.9866173501664925,0.0659130665365531
-0.022421704747488357,0.9757741002321411,0.06387738248788324
0.01954242613057645,0.9561438682555284,0.0690362411017084
0.2049926502918904,0.9659384229159088,0.05149670858810784
0.13522051453578576,0.9601810481517853,0.0744396242315425
-0.15543146069507505,0.9958458424784496,0.07772343344755064
-0.13515197929146047,0.91891124462623,0.06811844786591537
0.13846977476052622,0.8787914980471816,0.04232477808797506
-0.05837122744311599,0.9579031367910287,0.032449732451155025
0.41177244809397706,0.9319395992868429,0.06860771644940673
0.1868925303970408,0.9813954319743697,0.01970767452369514
0.17226931601063888,0.9310913729773481,0.05039328371424397
0.12099369618552257,0.9549140392965547,0.052888952055667966
0.1469330201063335,0.9447904476246441,0.0805942033377067
-0.15765310700571164,0.9819540814886131,0.027088201561947946
-2.7266771792506916,0.5881658317885833,0.579981187757121
0.15857495129122007,0.9632385376202495,0.0618942840388904
-0.1536367303439451,0.9410984781922377,0.05555889049882127
-0.021183956505310315,0.9388948670231975,0.05667290624881115
-0.44470927757070067,0.9743384137518992,0.07644934021221954
-0.38341465697350824,0.9538833093560104,0.06687236337199887
-0.292098593411284,0.886871456634109,0.07296899191725512
0.17237589719583946,0.8940132798671439,0.05003379915676644
-0.0975706815561,0.9713019773210804,0.04178755028595356
-0.21825672826249642,0.9923497715495241,0.05476016038183355
-0.09476337168448715,0.942822846604522,0.019096812915033325
-0.12293201385814978,0.9562005611952605,0.025144451798856646
-0.0971733548696832,0.9913865571785658,0.05302703920159733
0.0687530072103991,0.9156400441972083,0.05091470311460592
0.2109887917386229,0.9489278261374768,0.05071392327437811
0.21035085436867154,0.9525649985655511,0.07604961172366796
-0.24297970682579584,0.9400561175105068,0.08086139171726434
-0.15214593056304299,0.9425154591017565,0.04429146894376732
0.3173950749343544,0.9648791794095312,0.046559923625236165
0.11764871184319908,0.9340278441839097,0.0586592266411739
0.23371943070635295,0.8874520282430385,0.00023923877169500923
-0.11410497689164943,0.9031451210526754,0.07570558717698163
0.2153515349371432,0.9217655514694949,0.06149817240863292
-0.15187478005567812,1.0,0.012566072699677307
0.140425625965108,0.9833541468295711,0.06225423862332501
-0.046489749642483015,0.9276206887607109,0.02047917821383613
-7.105253908222227,0.7912428534093159,0.7513395408072006
0.14313842171557314,0.900040773018017,0.047043744505752674
-0.25373647722000625,0.934617595696528,0.01947794606835466
0.04823690806468864,0.9349797442520735,0.014140990378324475
-0.10048148200582865,0.9245703809323755,0.03733080315807254
-0.11422539514688367,0.9723855455436003,0.08201540403956188
0.35210625710608257,0.9195631650128493,0.080619289274106
0.062236630809221254,0.9973579326014448,0.06548205056940945
0.4262230890924076,1.0,0.03266921525613904
0.018324240910428138,0.8828862580123077,0.023793481391740985
0.10148846981891634,0.9404238687693406,0.07496975817352076
-0.021267972620435893,0.9590545821006,0.07429776282057221
-0.3134052865414787,0.9539038899443033,0.052243547117080825
-0.06100644230734259,0.9598122445140786,0.06390666406948205
0.03651424158261309,0.9208256786363751,0.0655552727933558
-0.3552555961346627,0.9492852478135968,0.054583413707788714
0.04659686880576356,0.9215341648252261,0.04619723555007085
0.16285431444546708,0.8975033620840841,0.08002000550960073
-0.05462322497396735,0.9570585201926698,0.043607950943974044
0.22828870613240293,0.9271420927881787,0.029036096774902934
-0.105235138963488,0.9501367354102773,0.037116386590034335
-0.23036698735783212,0.9186051377331249,0.054617905076057266
0.010985356987260912,0.94029104524309,0.09847086712997098
-0.059541346612985824,0.9380817095411045,0.019315945402576175
-0.10870289528023763,0.901473476481735,0.06859409854942548
2.967863857054688,0.5432532465953038,1.1958434335470023
-0.010833176260332509,0.9299409257304916,0.05360248398673986
-0.07150714878847585,0.949381142287844,0.03338394396867095
0.024640590228666145,1.0,0.02301313705829308
-0.024116220381507847,0.9779767186354423,0.03263099595221371
0.4753179253846684,0.9696930190026201,0.03783925002374253
-0.08478755398552604,0.9286263300986833,0.06533941242939492
0.030802335551009453,0.9390522482205197,0.028743935815471962
0.518878393092446,0.9313980755697607,0.04292406348709845
-0.36504936173166486,1.0,0.044265903665266226
-0.3695057747433955,0.9168445056570236,0.04003423645346503
-0.001038709733339669,0.9573658119301706,0.029351389254577764
0.2629591891121527,0.9819776101737552,0.031663068419008636
0.124833223146599,0.9938550727129061,0.08515958890490072
-0.3914246899788533,0.9520980334575333,0.05652127279934325
-0.0036563469566137105,0.9670289339025444,0.01392443191726276
0.029350035412426208,0.8747092618480342,0.04048703168478724
0.35481378710340544,0.9864388944713842,0.02114325273319424
0.0504497612691818,0.9914299321240766,0.04618643633657648
-0.32125093740468946,0.9930184574794955,0.09609297223908553
0.20331125283765517,0.9536791494832111,0.016383390647529895
-0.1330114365643422,0.9876276470186395,0.06577864765917175
0.02221670191847028,0.9567393524501207,0.06595727186915501
-0.24767060551181072,0.9010544429037326,0.07503270547014762
-0.10393644406141907,0.9347770495064098,0.05818283785758641
0.08666113842633022,0.9295636780329326,0.02423188097347426
0.2633597133634857,0.9594631033722847,0.057657058408919236
0.0320614204597788,0.9499160849968543,0.06727535669221515
0.06939637732824061,0.9354687785022869,0.053619692753019976
0.3064899719575843,0.9489463676473452,0.02752979339695528
-0.20255891256448666,0.9876883591581638,0.029099072407888213
-3.2757180385818714,0.578241005381486,1.154835678125485
-0.050793965906205246,0.90992503473002,0.008206976965958693
-12.422942521236356,0.5691123129804436,1.2502971289213902
0.023340849284096035,0.8999133026753346,0.06664126004102572
0.14916809855462285,1.0,0.015265672268092882
-0.17273117109238065,0.909015815566206,0.04282816617381487
0.07460940582456137,0.9717115949149603,0.05493314140533181
0.022446306486086132,0.9360583793296827,0.07073590778083122
-0.2490405581586006,0.8892688480798223,0.06523362479437823
-0.01389933234734289,0.954021538901942,0.05212516206271211
-0.27794359550928877,0.967181142852534,0.037089191162520664
0.10682166759694152,0.9427460594428854,0.07616000356306801
-0.35326893350383576,0.9443772014965949,0.06655069032928838
-0.089476491531404,0.9619693282696895,0.04716779120109414
-0.07711706051986145,0.9345063090195961,0.029559207213387236
-0.07543326898616548,0.9584637993155881,0.07006170439629365
0.04657881808043433,0.9200807521636666,0.046928907296268516
-0.352278372023636,0.9380076696050714,0.07569288630431766
-0.13918611617312437,0.8944472607836098,0.06653093684314615
0.20173351857962996,0.9495689584321021,0.03121410523703445
0.03999738163547123,0.9469658308210263,0.07592723031549983
-0.08891414612407032,0.928932602650017,0.048308970223414543
-0.04495432701763734,0.912249500516978,0.06048294243863128
-0.009346966183962779,0.9516114722184684,0.013446877061283759
0.12472776279030871,0.9018525826449988,0.035959448620186685
-0.1388794087309524,0.954249455969794,0.053516873006864404
0.09352246336203965,0.924500254358059,0.08909745479880535
-0.06358056618646227,0.9645595949971972,0.000978970275626559
-0.08888643267130962,0.9059849401076084,0.05152686717525802
0.03655314225358832,0.9626860363405928,0.076823818391935
0.19245300340108604,0.9555667901973616,0.04738417519785585
2.2907670370555,0.770472672528722,0.8386301890293728
9.236200908641559,0.7222222626815675,0.8441341458031604
-0.07315801574934776,1.0,0.0764287465944626
0.14114131782216705,0.9981023820524202,0.05598614381396263
-0.1273643322862503,0.959457156557785,0.04426166297448241
-0.12132156982761769,0.927333011372965,0.034229679508422116
-0.12102816233923026,0.9457723309342907,0.05092705198293325
0.19320427538099652,0.9019170255657294,0.08821194213717928
0.017930299614624817,0.9605911100792559,0.03258959628252864
-0.630683028119191,0.9021587100192581,0.05987371105648104
0.19541942437859833,0.9282435475524234,0.06743035896960282
-0.13652388358680498,0.9261092592649112,0.10878446199616251
-0.17630538819561137,0.9782153330095468,0.05207101886931263
-0.014731257416079597,0.9396496352587382,0.04715510718176927
-0.17744780292549467,0.9303481216871076,0.0577519594184879
-0.009954838748017697,0.9457916440522914,0.04632205738450466
0.11291234807471795,0.9175437389141836,0.0604797565489837
-0.12965532642469577,0.9563515029135788,0.062271291343918976
0.27265826813563426,0.9438045507774953,0.040567704671662715
-0.03717593390669155,0.9945468400461416,0.03240653965088594
-0.31134057069310656,0.9499023639161496,0.06086244106879235
-0.10393155216561355,0.9516205577166577,0.041479174585559796
-0.1456727364303318,0.8989066596008968,0.06039759145682484
0.11083476431329903,0.9433124066806043,0.02868322275698278
0.14789554297528137,0.9598019014671926,0.07858960941156588
-0.13237659022812315,0.9391827464271826,0.02120853159934857
0.08162879151942248,0.911021773034811,0.03662852149995337
0.019245496245714463,0.9526994105139,0.045635595341755916
-0.019981132030157445,0.9539995058117903,0.05105871369542956
-0.11863155293868899,0.9599946452772354,0.04078615462624215
0.11309018059220029,0.9286590327180358,0.0348840322692775
0.12103835037097921,0.97305328850669,0.07714387561290983
0.019261560934750076,0.952893614574106,0.0629926889896161
0.03315168509171598,0.9662393258640742,0.031190571659080308
-0.29135786559945964,0.8434003176002163,0.021627224643652968
0.15161404311265214,0.9823378604798085,0.04544702984736441
0.017036394221524566,0.9656130042990765,0.06937490661148432
-0.06464878277053353,0.9167149204757983,0.03872229593893346
0.11088036625985737,0.9004568099087664,0.046331107451466534
-0.0677586474587563,0.9443035016871837,0.03880884940316583
0.010558688775046612,0.9151087704227215,0.0273464145584598
-0.12003698689787748,0.9771518438551487,0.07374403463771283
-0.20948066958127215,0.9364614377465901,0.07034642614128539
-0.11735249860831612,0.9647645069994255,0.05748298441951298
0.3804834355488576,0.9530847262185649,0.03535904960656158
-0.015290481381236207,0.9230077983908634,0.05792202630673989
0.0023143309497377132,1.0,0.0782698426726169
0.022539238077995752,0.9168549435276975,0.021397525178010007
-0.06295761777964944,0.9222227029624324,0.054873031931349445
-0.006009037941110336,0.9598512527666654,0.05140284493426221
4.276992681688498,0.40850281962074386,0.7935786902952703
-0.1702072326005707,0.9612677837962997,0.05561646181243359
-0.16621540183619243,0.9292578947296873,0.029777107960085362
-0.04422090164921468,1.0,0.021678617566281765
-0.23846507359045468,0.9607289224144852,0.05654225580911351
-0.022888237776495797,0.9453887115755072,0.03360473143825202
-0.32772846185011834,1.0,0.0719186109332931
-0.33645513822501505,0.925010204611762,0.05590727931043078
-5.86646156048725,0.4146631992829074,1.0704419377027916
-0.2924715225426004,0.9202689325677234,0.05834752819558525
0.05223696305556941,1.0,0.05572149990421362
0.38291252129334014,1.0,0.06231790985522543
0.09149313314380805,0.9685539406947231,0.03433487585164715
-0.07214883981706237,0.9224501244977725,0.0541281934736728
0.27848995923508446,0.9535139498690541,0.03539863326115072
-0.4507113345896421,0.931699373561026,0.06106766641051775
0.27724358409584965,0.9385624634054704,0.07075035448946057
0.1318253130341101,0.9395776864715528,0.09277179945067918
0.10919450748204527,1.0,0.05598159834764858
-6.699131773748627,0.7668185790101651,1.3963610957832144
-0.052868831885717574,0.9569551017818626,0.03516898141714449
-0.054086373777439356,0.9143203412950732,0.03546361866892783
-0.08010345928613483,0.9248266089239843,0.04885918250787647
0.03640364693211167,0.9026413297719198,0.09087109981634595
-0.3085710670582868,0.9154705250261742,0.03285569576912485
0.1530450758068927,0.9702430649736314,0.03396522652971823
0.07073774912303264,0.9692617841239843,0.04161798733102434
-0.2422414201860943,0.9513076491696274,0.04488907634211387
0.08647308267148347,0.9644564165069701,0.0509448105614918
0.042394764024891216,0.942828300310104,0.008111309244408942
0.18101375236964598,1.0,0.04960570899914515
0.15760304414913895,0.9000107811449471,0.05238334027368133
0.4487866730679284,0.9237457173041944,0.038615656677279196
2.4829806252218067,0.7689810413223304,1.4537647175795319
0.47205217738361177,0.8992320703363563,0.034971188021789584
-0.08807674458331366,1.0,0.076995240209591
0.04913924627770577,0.9194973736173339,0.020600818591888937
-0.5791626711340037,0.9754391078656326,0.06592534479447226
0.013824135881482933,0.9954706950166232,0.021675645673304215
0.08364294583908073,0.98330446202513,0.09873416812008949
-0.2731925492663464,0.9190481676780247,0.049488152074984665
0.25444663833101666,0.9512351249269567,0.04475149610395351
0.019277085568881098,0.985775781824119,0.05184284054810301
0.1498384923747187,0.975159369101045,0.0696139470754753
0.08717012250174344,0.8993819025426687,0.030831837944906938
0.14451948333236814,0.9399803885387468,0.03969852713984916
-0.35643295095427946,0.9486119364005892,0.060033176729459875
-11.504302208542422,0.50059360692199,0.9111828991418478
-0.05629909497807989,0.9747306006133959,0.04710784714014695
0.011502393712859821,0.985302027919223,0.03157114684925798
-0.17420786627308718,0.9587114779226772,0.03570072716797364
0.09198892663266563,0.9728382357663498,0.03217023787282547
0.1967970470209314,0.878223753352407,-0.000487502228029367
-0.0547531038079036,0.9240779409052304,0.0674562306330708
-0.022509388130855092,0.938087679181503,0.07352978061899425
0.14789524602920545,0.963669426548074,0.025139101467912584
0.5048880700787743,0.923041315712359,0.06045472517231022
0.1421160898648839,0.955185098688939,0.05015785193638314
-0.04263885044989676,0.9722474131776051,0.028429433614786705
0.298581781785,0.9675534361037403,0.05155284520691806
-0.5709447224933762,0.9510243831753484,0.03386600398888781
0.356070484358858,0.9858213608824729,0.04029401745351888
